task_code,status_code,wbs_id,task_name,start_date,end_date,user_field_833,delete_record_flag,,
CGTE93280,Not Started,LINXS-1908.C.5.10,Install Power Rail - GW TW - Bent 45 to 46 - Frame 12.1 - REI-584,8/26/2021 08:00,9/7/2021 17:00,,,,
CGTE93290,Not Started,LINXS-1908.C.5.10,Power Rail Bonding - GW TW - Bent 45 to 46 - Frame 12.1 - REI-585,8/26/2021 08:00,8/30/2021 17:00,,,,
CGTE93300,Not Started,LINXS-1908.C.5.10,Install Cable Trays-LAWA - GW TW - Bent 45 to 46 - Frame 12.1 - REI-586,9/10/2021 08:00,9/21/2021 17:00,,,,
CGTE93310,Not Started,LINXS-1908.C.5.10,Install Cable Trays-APM North - GW TW - Bent 45 to 46 - Frame 12.1 - REI-1937,9/27/2021 08:00,10/6/2021 17:00,,,,
CGTE93320,Not Started,LINXS-1908.C.5.10,Install Cable Trays-APM South - GW TW - Bent 45 to 46 - Frame 12.1 - REI-1938,9/27/2021 08:00,10/6/2021 17:00,,,,
CGTE93330,Not Started,LINXS-1908.C.5.10,Walkway Egress Lighting Rough-In - GW TW - Bent 45 to 46 - Frame 12.1 - REI-589,9/22/2021 08:00,10/5/2021 17:00,,,,
CGTE93340,Not Started,LINXS-1908.C.5.10,Pull Lighting Cable - GW TW - Bent 45 to 46 - Frame 12.1 - REI-587,10/7/2021 08:00,10/13/2021 17:00,,,,
CGTE93370,Not Started,LINXS-1908.C.5.10,Install Lightning Protection - GW TW - Bent 45 to 46 - Frame 12.1 - REI-2418,10/19/2021 08:00,10/22/2021 17:00,,,,
CGTE93380,Not Started,LINXS-1908.C.5.10,Install Axel Counters/Norming Points - GW TW - Bent 45 to 46 - Frame 12.1 - REI-592,10/6/2021 08:00,10/12/2021 17:00,,,,
CGTE93360,Not Started,LINXS-1908.C.5.10,Install Wayside poles - GW TW - Bent 45 to 46 - Frame 12.1 - REI-3531,10/7/2021 08:00,10/18/2021 17:00,,,,
CGTE93390,Not Started,LINXS-1908.C.5.10,Trim Egress Lighting - Bents 42 to 44 - GW - Frame 12 - REI-588,12/2/2021 08:00,12/6/2021 17:00,,,,
CG30520.MSFW.2N3,Not Started,LINXS-1908.C.5.12,Guideway - Frame 3GW1-F4 - Install MV Conduits Bents 99W to 101-North - M&SF GW Work 1+00 to 3+00 - REI-1950,9/14/2020 08:00,9/24/2020 17:00,,,,
CG30660.MSFE.2S3,Not Started,LINXS-1908.C.5.12,Guideway - Frame 3GW1-F2 - Install MV Conduits Bents 101W to 102-South - M&SF GW Work 1+00 to 3+00 - REI-1951,9/22/2020 08:00,10/2/2020 17:00,,,,
CG30520.MSFW.2N4,Not Started,LINXS-1908.C.5.12,Guideway - Frame 3GW1-F4 - Install MV Conduits Bents 99E to 101-North - M&SF GW Work 1+00 to 3+00 - REI-1952,9/25/2020 08:00,10/8/2020 17:00,,,,
CG30660.MSFE.2S4,Not Started,LINXS-1908.C.5.12,Guideway - Frame 3GW1-F2 - Install MV Conduits Bents 101E to 102-South - M&SF GW Work 1+00 to 3+00 - REI-1953,10/5/2020 08:00,10/16/2020 17:00,,,,
CSGE60070,Not Started,LINXS-1908.C.5.12,Grounding of Structure - M&SF GW Work 1+00 to 3+00 - REI-2419,10/19/2020 08:00,10/27/2020 17:00,,,,
CSGE60080,Not Started,LINXS-1908.C.5.12,Install DC Conduits Bents 76 to 102 - M&SF GW Work 1+00 to 3+00 - REI-1954,10/9/2020 08:00,10/22/2020 17:00,,,,
CSGE60090,Not Started,LINXS-1908.C.5.12,Install DC Conduits Bents 79 to 102 - M&SF GW Work 1+00 to 3+00 - REI-1955,10/9/2020 08:00,10/26/2020 17:00,,,,
CSGE60100,Not Started,LINXS-1908.C.5.12,Install Cable Trays Bents 73 to 101 - M&SF GW Work 1+00 to 3+00 - REI-1956,10/23/2020 08:00,11/16/2020 17:00,,,,
CSGE60110,Not Started,LINXS-1908.C.5.12,Install Cable Trays Bents 76 to 101 - M&SF GW Work 1+00 to 3+00 - REI-1957,10/23/2020 08:00,11/13/2020 17:00,,,,
CSGE60120,Not Started,LINXS-1908.C.5.12,Install Guideway Surface Conduits - M&SF GW Work 1+00 to 3+00 - REI-1958,11/16/2020 08:00,12/1/2020 17:00,,,,
CSGE70160,Not Started,LINXS-1908.C.5.12,Install Cable Trays Bents 102 to 105 - M&SF GW Work 1+00 to 3+00 - REI-1957,10/23/2020 08:00,11/13/2020 17:00,,,,
CSGE70170,Not Started,LINXS-1908.C.5.12,Install DC Conduits Bents 103 to 105 - M&SF GW Work 1+00 to 3+00 - REI-1955,10/9/2020 08:00,10/26/2020 17:00,,,,
CS30250.FR18N.2A,Not Started,LINXS-1908.C.5.14,Guideway WITF Stn - Frame WITF-N - Install MV Conduits North  Bents 62 to 66 - WITF STN GW  - REI-1824,5/27/2020 08:00,6/23/2020 17:00,JG626,,,
CS30260.FR18S.2A,Not Started,LINXS-1908.C.5.14,Guideway WITF Stn - Frame WITF-S - Install MV Conduits South Bents 62 to 66 - WITF STN GW  - REI-1986,5/27/2020 08:00,6/23/2020 17:00,JG626,,,
CSGE40060,Not Started,LINXS-1908.C.5.14,Grounding of Structure - WITF STN GW  - REI-2422,6/24/2020 08:00,6/29/2020 17:00,,,,
CSGE40070,Not Started,LINXS-1908.C.5.14,Install Cable Trays - Bents 62 to 66 - WITF STN GW - REI-1987,4/20/2021 08:00,5/10/2021 17:00,JG627,,,
CGE61140,Not Started,LINXS-1908.C.5.14,Install Guideway Surface Conduits- Bents 62 to 66 - WITF STN GW - REI-2034,12/14/2020 08:00,1/12/2021 17:00,JG627,,,
CGE61150,Not Started,LINXS-1908.C.5.14,Install Guideway Surface Conduits- Switching Locations -Bents 62 to 66 - WITF STN GW- REi-2035,3/25/2021 08:00,4/15/2021 17:00,,,,
CGTE90220,Not Started,LINXS-1908.C.5.14,Trim Egress Lighting - Bents 62 to 66 - WITF STN GW TW - REI-2043,9/17/2021 08:00,10/6/2021 17:00,,,,
CGE90320,Not Started,LINXS-1908.C.5.14,Install WOW - Bents 62 to 66 - WITF STN GW,4/16/2021 08:00,5/5/2021 17:00,,,,
CSGE70070,Not Started,LINXS-1908.C.5.14,Install Underground - WITF STN GW  - REI-2497,4/14/2020 08:00,4/27/2020 17:00,,,,
CSGE70080,Not Started,LINXS-1908.C.5.14,Underground Rough-in - WITF STN GW  - REI-2498,4/28/2020 08:00,5/26/2020 17:00,,,,
CSGE70090,Not Started,LINXS-1908.C.5.14,Install Ped Walkway Power & Lighting - WITF STN GW  - REI-2499,6/1/2020 08:00,6/26/2020 17:00,,,,
CSGE70100,Not Started,LINXS-1908.C.5.14,Install Column Conduits Bents 62 to 66 - WITF STN GW  - REI-1822,4/22/2020 08:00,5/19/2020 17:00,,,,
CSGE70110,Not Started,LINXS-1908.C.5.14,Install Grounding Bents 62 to 66 - WITF STN GW  - REI-1823,5/20/2020 08:00,5/26/2020 17:00,,,,
CSGE70120,Not Started,LINXS-1908.C.5.14,Install Column Underground Bents 62 to 66 - WITF STN GW  - REI-1985,5/27/2020 08:00,6/2/2020 17:00,,,,
CGE50030,Not Started,LINXS-1908.C.5.15,Install Comm Vaults Bents 47 to 49 - GW - Frame 13 - REI-841,5/19/2020 08:00,6/2/2020 17:00,,,,
CG30100.FR13.2AN1,Not Started,LINXS-1908.C.5.15,Guideway - Frame 1GW5-F1C - Install MV Conduits Bents 46 to 48-North - GW - Bents 47 to 49 - Frame 13 - REI-840,7/2/2020 08:00,7/16/2020 17:00,,,,
CG30100.FR13.2AS1,Not Started,LINXS-1908.C.5.15,Guideway - Frame 1GW5-F1C - Install MV Conduits Bents 46 to 48-South - GW - Bents 47 to 49 - Frame 13 - REI-1988,7/2/2020 08:00,7/16/2020 17:00,,,,
CG30100.FR13.2AN2,Not Started,LINXS-1908.C.5.15,Guideway - Frame 1GW5-F1C - Install MV Conduits Bents 48 to 50-North - GW - Bents 47 to 49 - Frame 13 - REI-1989,7/17/2020 08:00,8/10/2020 17:00,,,,
CG30100.FR13.2AS2,Not Started,LINXS-1908.C.5.15,Guideway - Frame 1GW5-F1C - Install MV Conduits Bents 48 to 50-South - GW - Bents 47 to 49 - Frame 13 - REI-1990,7/17/2020 08:00,8/10/2020 17:00,,,,
CG30100.FR14.2AN1,Not Started,LINXS-1908.C.5.15,Guideway - Frame 2GW1-F1 - Install MV Conduits Bents 50 to 51-North - GW - Bents 50 to 52 - Frame 14 - REI-1991,5/18/2020 08:00,5/29/2020 17:00,GG496,,,
CG30100.FR14.2AS1,Not Started,LINXS-1908.C.5.15,Guideway - Frame 2GW1-F1 - Install MV Conduits Bents 50 to 51-South - GW - Bents 50 to 52 - Frame 14 - REI-1992,5/18/2020 08:00,5/29/2020 17:00,GG496,,,
CGE50100,Not Started,LINXS-1908.C.5.15,Grounding of Structure - Bents 47 to 49 - GW - Frame 13 - REI-2423,2/26/2021 08:00,3/1/2021 17:00,,,,
CG30100.FR14.2AN2,Not Started,LINXS-1908.C.5.15,Guideway - Frame 2GW1-F1 - Install MV Conduits Bents 51 to 52-North - GW - Bents 50 to 52 - Frame 14 - REI-860,7/10/2020 08:00,8/3/2020 17:00,GG496,,,
CG30100.FR14.2AS2,Not Started,LINXS-1908.C.5.15,Guideway - Frame 2GW1-F1 - Install MV Conduits Bents 51 to 52-South - GW - Bents 50 to 52 - Frame 14 - REI-2004,7/10/2020 08:00,8/3/2020 17:00,GG496,,,
CGE90500,Not Started,LINXS-1908.C.5.15,Install Column Conduit  Bents 47 to 49 - GW - Frame 13 - REI-838,5/11/2020 08:00,5/15/2020 17:00,,,,
CGE90510,Not Started,LINXS-1908.C.5.15,Install Grounding Bents 47 to 49 - GW - Frame 13 - REI-839,5/18/2020 08:00,5/18/2020 17:00,,,,
CGE91020,Not Started,LINXS-1908.C.5.15,Install Comm Vaults GW - Bents 50 to 52 - Frame 14 - REI-841,3/18/2020 08:00,3/31/2020 17:00,,,,
CGE91040,Not Started,LINXS-1908.C.5.15,Grounding of Structure - GW - Bents 50 to 52 - Frame 14 - REI-2423,8/4/2020 08:00,8/5/2020 17:00,,,,
CGE91000,Not Started,LINXS-1908.C.5.15,Install Column Conduit  GW - Bents 50 to 52 - Frame 14 - REI-838,3/11/2020 08:00,3/16/2020 17:00,,,,
CGE91010,Not Started,LINXS-1908.C.5.15,Install Grounding  GW - Bents 50 to 52 - Frame 14 - REI-839,3/17/2020 08:00,3/17/2020 17:00,,,,
CGE50110,Not Started,LINXS-1908.C.5.16,Install Guideway Surface Conduits - Bents 47 to 49 - GW - Frame 13 - REI-842,3/16/2021 08:00,3/18/2021 17:00,,,,
CGTE80010,Not Started,LINXS-1908.C.5.16,Install Wayside Cabinets - GW TW - Bents 47 to 49 - Frame 13 - REI-843,5/20/2021 08:00,5/27/2021 17:00,,,,
CGTE80020,Not Started,LINXS-1908.C.5.16,Install Switching Equipment/Signals - GW TW - Bents 47 to 49 - Frame 13 - REI-844,5/28/2021 08:00,6/4/2021 17:00,,,,
CGTE80030,Not Started,LINXS-1908.C.5.16,Ground Switching Equipment - GW TW - Bents 47 to 49 - Frame 13 - REI-845,5/28/2021 08:00,6/4/2021 17:00,,,,
CGTE80040,Not Started,LINXS-1908.C.5.16,Install Power Rail - GW TW - Bents 47 to 49 - Frame 13 - REI-846,6/7/2021 08:00,6/29/2021 17:00,,,,
CGTE80050,Not Started,LINXS-1908.C.5.16,Power Rail Bonding - GW TW - Bents 47 to 49 - Frame 13 - REI-847,6/7/2021 08:00,6/8/2021 17:00,,,,
CGTE80060,Not Started,LINXS-1908.C.5.16,Install Cable Trays-LAWA - GW TW - Bents 47 to 49 - Frame 13 - REI-848,6/14/2021 08:00,7/2/2021 17:00,,,,
CGTE80070,Not Started,LINXS-1908.C.5.16,Install Cable Trays-APM North - GW TW - GW TW - Bents 47 to 49 - Frame 13  - REI-1993,6/21/2021 08:00,7/12/2021 17:00,,,,
CGTE80080,Not Started,LINXS-1908.C.5.16,Install Cable Trays-APM South - GW TW - GW TW - Bents 47 to 49 - Frame 13  - REI-1994,6/21/2021 08:00,7/12/2021 17:00,,,,
CGTE80090,Not Started,LINXS-1908.C.5.16,Pull Lighting Cable - GW TW - Bents 47 to 49 - Frame 13 - REI-851,7/6/2021 08:00,7/12/2021 17:00,,,,
CGTE80100,Not Started,LINXS-1908.C.5.16,Pull Low Voltage - Backbone Cable - Guideway & Column Devices - GW TW - Bents 47 to 51 - REI-1977,8/2/2021 08:00,8/20/2021 17:00,,,,
CGTE80110,Not Started,LINXS-1908.C.5.16,Walkway Egress Lighting Rough-In-Bents 47 to 49 - GW TW - Bents 47 to 49 - Frame 13 - REI-849,7/13/2021 08:00,8/6/2021 17:00,,,,
CGTE80120,Not Started,LINXS-1908.C.5.16,Install Axel Counters/Norming Points - GW TW - Bents 47 to 49 - Frame 13 - REI-850,7/13/2021 08:00,7/19/2021 17:00,,,,
CGTE80130,Not Started,LINXS-1908.C.5.16,Trim Egress Lighting - GW TW - Bents 47 to 49 - Frame 13 - REI-852,7/27/2021 08:00,8/2/2021 17:00,,,,
CGTE80140,Not Started,LINXS-1908.C.5.16,Pull APM Train Control Cable - GW TW - Bents 47 to 51 - REI-854,8/4/2021 08:00,8/10/2021 17:00,,,,
CGTE80150,Not Started,LINXS-1908.C.5.16,Walkway Egress Lighting Rough-In-Bents 50 to 51 - GW TW - Bents 50 to 52 - Frame 14 - REI-1995,7/19/2021 08:00,7/30/2021 17:00,,,,
CGTE80160,Not Started,LINXS-1908.C.5.16,Install Lightning Protection - GW TW - Bents 47 to 49 - Frame 13 - REI-2424,7/23/2021 08:00,7/29/2021 17:00,,,,
CGTE80170,Not Started,LINXS-1908.C.5.16,Trim Electrical/APM cables - GW TW - Bents 47 to 51 - REI-856,8/11/2021 08:00,8/17/2021 17:00,,,,
CGTE80180,Not Started,LINXS-1908.C.5.16,Test Low Voltage - Backbone Cable - GW TW - Bents 47 to 51 - REI-1978,8/23/2021 08:00,8/27/2021 17:00,,,,
CGTE80190,Not Started,LINXS-1908.C.5.16,Pull Low Voltage - Horizontal Cable - GW TW - Bents 47 to 51 - REI-1979,8/23/2021 08:00,8/31/2021 17:00,,,,
CGTE80200,Not Started,LINXS-1908.C.5.16,Install Low Voltage - Devices Comms - GW TW - Bents 47 to 51 - REI-1980,8/30/2021 08:00,9/9/2021 17:00,,,,
CGTE80210,Not Started,LINXS-1908.C.5.16,Test Low Voltage - Horizontal Cable - GW TW - Bents 47 to 51 - REI-1981,9/1/2021 08:00,9/3/2021 17:00,,,,
CGTE80220,Not Started,LINXS-1908.C.5.16,Install Low Voltage - Devices Security - GW TW - Bents 47 to 51 - REI-1982,9/7/2021 08:00,9/16/2021 17:00,,,,
CGTE80230,Not Started,LINXS-1908.C.5.16,Trim Low Voltage - Devices - GW TW - Bents 47 to 51 - REI-1983,9/17/2021 08:00,9/21/2021 17:00,,,,
CGTE80240,Not Started,LINXS-1908.C.5.16,Test Low Voltage - Devices - GW TW - Bents 47 to 51 - REI-1984,9/22/2021 08:00,9/23/2021 17:00,,,,
CGTE80250,Not Started,LINXS-1908.C.5.16,Test/Checkout Guideway - GW TW - Bents 47 to 51 - REI-857,9/24/2021 08:00,9/28/2021 17:00,,,,
CGTE80185,Not Started,LINXS-1908.C.5.16,Test Low Voltage - Backbone Cable Loop A - REI-2513,12/15/2021 08:00,12/17/2021 17:00,,,,
CGTE80195,Not Started,LINXS-1908.C.5.16,Test Low Voltage - Backbone Cable Loop B - REI-2514,12/15/2021 08:00,12/17/2021 17:00,,,,
CGE90300,Not Started,LINXS-1908.C.5.16,Instal WOW - Bents 47 to 49 - GW - Frame 13,3/19/2021 08:00,4/7/2021 17:00,,,,
CGTE92550,Not Started,LINXS-1908.C.5.16,Install Wayside Poles Bents 50 to 51 - GW TW - Bents 50 to 52 - Frame 14 - REI-3532,7/2/2021 08:00,7/14/2021 17:00,,,,
CGE91050,Not Started,LINXS-1908.C.5.16,Install Guideway Surface Conduits-Bents 47 to 51 - GW - Bents 50 to 52 - Frame 14 - REI-842,10/22/2020 08:00,10/26/2020 17:00,,,,
CGE91030,Not Started,LINXS-1908.C.5.16,Instal WOW -Bents 47 to 51 - GW - Bents 50 to 52 - Frame 14,10/27/2020 08:00,11/13/2020 17:00,,,,
CGTE93400,Not Started,LINXS-1908.C.5.16,Install Wayside Cabinets - GW TW - Bents 50 to 52 - Frame 14 - REI-843,5/12/2021 08:00,5/19/2021 17:00,,,,
CGTE93410,Not Started,LINXS-1908.C.5.16,Install Switching Equipment/Signals - GW TW - Bents 50 to 52 - Frame 14 - REI-844,5/20/2021 08:00,5/26/2021 17:00,,,,
CGTE93420,Not Started,LINXS-1908.C.5.16,Ground Switching Equipment - GW TW - Bents 50 to 52 - Frame 14 - REI-845,5/20/2021 08:00,5/21/2021 17:00,,,,
CGTE93430,Not Started,LINXS-1908.C.5.16,Install Power Rail Bents 46 to 52 - GW TW - Bents 50 to 52 - Frame 14 - REI-846,5/27/2021 08:00,6/8/2021 17:00,,,,
CGTE93440,Not Started,LINXS-1908.C.5.16,Power Rail Bonding - GW TW - Bents 50 to 52 - Frame 14 - REI-847,5/27/2021 08:00,6/1/2021 17:00,,,,
CGTE93450,Not Started,LINXS-1908.C.5.16,Install Cable Trays-LAWA - GW TW - Bents 50 to 52 - Frame 14 - REI-848,6/4/2021 08:00,6/24/2021 17:00,,,,
CGTE93460,Not Started,LINXS-1908.C.5.16,Install Cable Trays-APM North - GW TW - Bents 50 to 52 - Frame 14 - REI-1993,6/11/2021 08:00,7/1/2021 17:00,,,,
CGTE93470,Not Started,LINXS-1908.C.5.16,Install Cable Trays-APM South - GW TW - Bents 50 to 52 - Frame 14 - REI-1994,6/11/2021 08:00,7/1/2021 17:00,,,,
CGTE93500,Not Started,LINXS-1908.C.5.16,Pull Lighting Cable - GW TW - Bents 50 to 52 - Frame 14 - REI-851,8/2/2021 08:00,8/3/2021 17:00,,,,
CGTE93480,Not Started,LINXS-1908.C.5.16,Install Axel Counters/Norming Points - GW TW - Bents 50 to 52 - Frame 14 - REI-850,8/2/2021 08:00,8/6/2021 17:00,,,,
CGTE93490,Not Started,LINXS-1908.C.5.16,Install Lightning Protection - GW TW - Bents 50 to 52 - Frame 14 - REI-2424,7/15/2021 08:00,7/21/2021 17:00,,,,
CGTE93510,Not Started,LINXS-1908.C.5.16,Trim Egress Lighting - GW TW - Bents 50 to 52 - Frame 14 - REI-852,8/4/2021 08:00,8/5/2021 17:00,,,,
CGTE93520,Not Started,LINXS-1908.C.5.16,Install Wayside Poles Bents 47 to 49 - GW TW - Bents 47 to 49 - Frame 13 - REI-3532,7/13/2021 08:00,7/22/2021 17:00,,,,
CGE60030,Not Started,LINXS-1908.C.5.17,Install Comm Vaults GW - Bent 56-58 - Frame 16 - REI-861,3/6/2020 08:00,3/12/2020 17:00,,,,
CG30500.FR15.2AN,Not Started,LINXS-1908.C.5.17,Guideway - Frame 2GW1-F2 - Install MV Conduits Bents 53 to 55-North - GW - Bent 53-55 - Frame 15 - REI-2005,5/5/2020 08:00,5/27/2020 17:00,GG526,,,
CG30500.FR15.2AS,Not Started,LINXS-1908.C.5.17,Guideway - Frame 2GW1-F2 - Install MV Conduits Bents 53 to 55-South - GW - Bent 53-55 - Frame 15 - REI-2006,5/5/2020 08:00,5/27/2020 17:00,GG526,,,
CG30590.FR16N.2A1,Not Started,LINXS-1908.C.5.17,Guideway - Frame 2GW2-F1 - Install MV Conduits Bents 55 to 57-North - GW - Bent 56-58 - Frame 16 - REI-2007,5/13/2020 08:00,5/29/2020 17:00,GG556,,,
CG30590.FR16N.2A2,Not Started,LINXS-1908.C.5.17,Guideway - Frame 2GW2-F1 - Install MV Conduits Bents 57 to 59-North - GW - Bent 56-58 - Frame 16 - REI-2009,6/1/2020 08:00,6/18/2020 17:00,GG556,,,
CGE60130,Not Started,LINXS-1908.C.5.17,Grounding of Structure - GW - Bent 53-55 - Frame 15 - REI-2426,5/1/2020 08:00,5/4/2020 17:00,,,,
CGE60140,Not Started,LINXS-1908.C.5.17,Install Guideway Surface Conduits- Switching Locations-Bents 55 to 59-North - GW - Bent 56-58 - Frame 16 - REI-2011,2/9/2021 08:00,3/2/2021 17:00,GG557,,,
CGE60150,Not Started,LINXS-1908.C.5.17,Install Guideway Surface Conduits- Switching Locations-Bents 55 to 59-South - GW - Bent 56-58 - Frame 16 - REI-2012,3/3/2021 08:00,3/24/2021 17:00,GG557,,,
CGE60160,Not Started,LINXS-1908.C.5.17,Install Guideway Surface Conduits- 375VDC- Bents 55 to 59-North - GW - Bent 56-58 - Frame 16 - REI-2013,3/3/2021 08:00,4/13/2021 17:00,GG557,,,
CGE60170,Not Started,LINXS-1908.C.5.17,Install Guideway Surface Conduits- 375VDC- Bents 55 to 59-South - GW - Bent 56-58 - Frame 16 - REI-2014,3/3/2021 08:00,4/13/2021 17:00,GG557,,,
CGE90520,Not Started,LINXS-1908.C.5.17,Install Column Conduits  GW - Bent 56-58 - Frame 16 - REI-858,3/6/2020 08:00,3/19/2020 17:00,,,,
CGE90530,Not Started,LINXS-1908.C.5.17,Install Grounding GW - Bent 56-58 - Frame 16 - REI-2425,3/20/2020 08:00,3/26/2020 17:00,,,,
CG30590.FR16N.2A12,Not Started,LINXS-1908.C.5.17,Guideway - Frame 2GW2-F1 - Install MV Conduits Bents 55 to 57-South - GW - Bent 56-58 - Frame 16 - REI-2008,5/13/2020 08:00,5/29/2020 17:00,GG556,,,
CG30590.FR16N.2A22,Not Started,LINXS-1908.C.5.17,Guideway - Frame 2GW2-F1 - Install MV Conduits Bents 57 to 59-South - GW - Bent 56-58 - Frame 16 - REI-2010,6/19/2020 08:00,7/9/2020 17:00,GG556,,,
CGE91060,Not Started,LINXS-1908.C.5.17,Grounding of Structure - GW - Bent 56-58 - Frame 16 - REI-2426,5/1/2020 08:00,5/4/2020 17:00,,,,
CGE91070,Not Started,LINXS-1908.C.5.17,Install Grounding GW - Bent 53-55 - Frame 15 - REI-2425,3/12/2020 08:00,3/18/2020 17:00,,,,
CGE91090,Not Started,LINXS-1908.C.5.17,Install Comm Vaults GW - Bent 53-55 - Frame 15 - REI-861,2/27/2020 08:00,3/4/2020 17:00,,,,
CGE91080,Not Started,LINXS-1908.C.5.17,Install Column Conduits  GW - Bent 53-55 - Frame 15 - REI-858,2/27/2020 08:00,3/11/2020 17:00,,,,
CGE60120,Not Started,LINXS-1908.C.5.18,Install Guideway Surface Conduits- Bent 53-55 - Frame 15 - REI-862,9/22/2020 08:00,9/24/2020 17:00,GG527,,,
CGTE81010,Not Started,LINXS-1908.C.5.18,Install Wayside Cabinets - GW TW - Bent 53-55 - Frame 15 - REI-864,2/15/2021 08:00,2/17/2021 17:00,,,,
CGTE81020,Not Started,LINXS-1908.C.5.18,Install Switching Equipment/Signals - GW TW - Bent 53-55 - Frame 15 - REI-865,5/10/2021 08:00,5/12/2021 17:00,,,,
CGTE81030,Not Started,LINXS-1908.C.5.18,Ground Switching Equipment - GW TW - Bent 53-55 - Frame 15 - REI-866,2/18/2021 08:00,2/19/2021 17:00,,,,
CGTE81040,Not Started,LINXS-1908.C.5.18,Install Power Rail Bents 52 to 59 - GW TW - Bent 53-55 - Frame 15 - REI-867,5/13/2021 08:00,5/26/2021 17:00,,,,
CGTE81050,Not Started,LINXS-1908.C.5.18,Power Rail Bonding - GW TW - Bent 53-55 - Frame 15 - REI-868,5/13/2021 08:00,5/19/2021 17:00,,,,
CGTE81060,Not Started,LINXS-1908.C.5.18,Install Cable Trays-LAWA - GW TW - Bent 53-55 - Frame 15 - REI-869,6/11/2021 08:00,6/22/2021 17:00,GG527,,,
CGTE81070,Not Started,LINXS-1908.C.5.18,Install Cable Trays-APM North - GW TW - Bent 53-55 - Frame 15 - REI-2015,6/11/2021 08:00,6/22/2021 17:00,GG527,,,
CGTE81080,Not Started,LINXS-1908.C.5.18,Install Cable Trays-APM South - GW TW - Bent 53-55 - Frame 15 - REI-2016,6/11/2021 08:00,6/22/2021 17:00,GG527,,,
CGTE81090,Not Started,LINXS-1908.C.5.18,Pull Lighting Cable - GW TW - Bent 53-55 - Frame 15 - REI-872,6/23/2021 08:00,6/25/2021 17:00,,,,
CGTE81100,Not Started,LINXS-1908.C.5.18,Pull Low Voltage - Backbone Cable - Guideway & Column Devices - GW TW - Bents 52 to 59 - REI-1996,8/2/2021 08:00,8/20/2021 17:00,,,,
CGTE81110,Not Started,LINXS-1908.C.5.18,Install Lightning Protection - GW TW - Bent 53-55 - Frame 15 - REI-2427,7/6/2021 08:00,7/7/2021 17:00,,,,
CGTE81120,Not Started,LINXS-1908.C.5.18,Walkway Egress Lighting Rough-In-Bents 52 to 55 - GW TW - Bent 53-55 - Frame 15 - REI-870,6/23/2021 08:00,7/15/2021 17:00,,,,
CGTE81130,Not Started,LINXS-1908.C.5.18,Install Axel Counters/Norming Points - GW TW - Bent 53-55 - Frame 15 - REI-871,6/23/2021 08:00,6/25/2021 17:00,,,,
CGTE81140,Not Started,LINXS-1908.C.5.18,Walkway Egress Lighting Rough-In- Bents 56 to 59 - GW TW - Bent 56-58 - Frame 16 - REI-2017,7/9/2021 08:00,7/30/2021 17:00,,,,
CGTE81150,Not Started,LINXS-1908.C.5.18,Trim Egress Lighting - GW TW - Bent 53-55 - Frame 15 - REI-873,6/28/2021 08:00,6/30/2021 17:00,,,,
CGTE81160,Not Started,LINXS-1908.C.5.18,Pull Low Voltage/Systems Cable - GW TW - Bents 52 to 59 - REI-874,8/4/2021 08:00,8/10/2021 17:00,,,,
CGTE81170,Not Started,LINXS-1908.C.5.18,Pull APM Train Control Cable - GW TW - Bents 52 to 59 - REI-875,8/4/2021 08:00,8/10/2021 17:00,,,,
CGTE81180,Not Started,LINXS-1908.C.5.18,Trim Low Voltage/Systems Devices - GW TW - Bents 52 to 59 - REI-876,8/11/2021 08:00,8/17/2021 17:00,,,,
CGTE81190,Not Started,LINXS-1908.C.5.18,Trim Electrical/APM cables - GW TW - Bents 52 to 59 - REI-877,8/11/2021 08:00,8/17/2021 17:00,,,,
CGTE81200,Not Started,LINXS-1908.C.5.18,Test Low Voltage - Backbone Cable - GW TW - Bents 52 to 59 - REI-1997,8/23/2021 08:00,8/27/2021 17:00,,,,
CGTE81210,Not Started,LINXS-1908.C.5.18,Pull Low Voltage - Horizontal Cable - GW TW - Bents 52 to 59 - REI-1998,8/23/2021 08:00,8/31/2021 17:00,,,,
CGTE81220,Not Started,LINXS-1908.C.5.18,Install Low Voltage - Devices Comms - GW TW - Bents 52 to 59 - REI-1999,8/30/2021 08:00,9/9/2021 17:00,,,,
CGTE81230,Not Started,LINXS-1908.C.5.18,Test Low Voltage - Horizontal Cable - GW TW - Bents 52 to 59 - REI-2000,9/1/2021 08:00,9/3/2021 17:00,,,,
CGTE81240,Not Started,LINXS-1908.C.5.18,Install Low Voltage - Devices Security - GW TW - Bents 52 to 59 - REI-2001,9/7/2021 08:00,9/16/2021 17:00,,,,
CGTE81250,Not Started,LINXS-1908.C.5.18,Trim Low Voltage - Devices - GW TW - Bents 52 to 59 - REI-2002,9/17/2021 08:00,9/21/2021 17:00,,,,
CGTE81260,Not Started,LINXS-1908.C.5.18,Test Low Voltage - Devices - GW TW - Bents 52 to 59 - REI-2003,9/22/2021 08:00,9/23/2021 17:00,,,,
CGTE81270,Not Started,LINXS-1908.C.5.18,Test/Checkout Guideway - GW TW - Bents 52 to 59 - REI-878,9/24/2021 08:00,9/28/2021 17:00,,,,
CGTE81105,Not Started,LINXS-1908.C.5.18,Test Low Voltage - Backbone Cable Loop A - REI-2515,12/15/2021 08:00,12/17/2021 17:00,,,,
