task_code,status_code,wbs_id,target_drtn_hr_cnt,task_name,wbs_name,wbs_path,user_field_833,delete_record_flag,
1GW4-1180,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,5,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Prepare RFCD,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1140,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,20,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 100% - Review & Comment (AHJs),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1100,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,20,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 85/90% - Review & Comment (AHJs),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1010,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,5,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 30% - Review - CJV Only,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1000,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,37,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 30% - Develop,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1170,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,15,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design RFCD - Review & Accept (LAWA),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1160,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,5,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design IFC - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1150,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,6,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design IFC - Comment Resolution\Impl.\Close-out,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1130,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,15,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 100% - Review & Comment (LAWA),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1120,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,11,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 100% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1110,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,29,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 100% - Develop,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1090,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,15,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 85/90% - Review & Comment (LAWA),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1080,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,10,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 85/90% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1060,In Progress,LINXS-Current-2-Des.2.4.11.12.1.4,72,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 85/90% - Develop,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1050,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,15,Guideway/Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 60% - Review & Comment (LAWA),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1040,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,10,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 60% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1020,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,87,Guideway (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 60% - Develop,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1370,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,10,Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 60% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1400,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,10,Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 85/90% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1430,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,11,Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 100% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1460,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,5,Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design IFC - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1340,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,5,Systems PDS & Comm (Superstr. Bents  34-45; Fnd Bents 35-45) - Design 30% - QA/QC,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1040.Rev,Completed,LINXS-Current-2-Des.2.4.11.12.1.4,1,Task Order 001 - 85% design payment - Guideway 1GW4 - Preliminary design 60%,Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
1GW4-1170.Rev,Not Started,LINXS-Current-2-Des.2.4.11.12.1.4,1,Task Order 001 - 15% design payment - Guideway 1GW4 - Design RFC Accept (LAWA),Guideway - Design Packages - Area 1 - 1GW4 - (Superstructure 34-45; Foundations Bents 35-45),2.4.11.12.1.4,,,
DELOE05,In Progress,LINXS-Current-2-Des.2.4.11.12.1.5,571,Guideway/Systems PDS & Comm - Design Packages - Area 1 - 1GW5 - (Superstr. Bents  45-49; Fnd Bents 46-48),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1330,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,0,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 30% - Submit,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1320,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,3,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 30% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1230,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,1,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design AFC - Issue,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1300,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,0,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design IFC - Submit,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1240,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,114,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 30% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1280,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,5,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design IFC - Comment Resolution\Impl.\Close-out,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1270,In Progress,LINXS-Current-2-Des.2.4.11.12.1.5,53,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1260,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,68,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1250,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,57,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1125,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,0,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - Submit,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1085,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,0,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - Submit,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1045,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,0,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - Submit,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1055,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,20,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - Review & Comment (AHJs),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1046,In Progress,LINXS-Current-2-Des.2.4.11.12.1.5,15,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - Independent Check,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1180,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,5,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Prepare RFCD,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1140,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,20,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - Review & Comment (AHJs),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1100,In Progress,LINXS-Current-2-Des.2.4.11.12.1.5,20,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - Review & Comment (AHJs),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1010,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,3,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 30% - Review - CJV Only,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1000,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,22,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 30% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1170,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,15,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design RFCD - Review & Accept (LAWA),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1160,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,5,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design IFC - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1150,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,5,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design IFC - Comment Resolution\Impl.\Close-out,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1130,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,15,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - Review & Comment (LAWA),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1120,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,15,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1110,In Progress,LINXS-Current-2-Des.2.4.11.12.1.5,38,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1090,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,15,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - Review & Comment (LAWA),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1080,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,13,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1060,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,49,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1050,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,15,Guideway/Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - Review & Comment (LAWA),Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1040,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,10,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1020,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,57,Guideway (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - Develop,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1370,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,10,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 60% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1400,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,13,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 85/90% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1430,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,15,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 100% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1460,Not Started,LINXS-Current-2-Des.2.4.11.12.1.5,5,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design IFC - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
1GW5-1340,Completed,LINXS-Current-2-Des.2.4.11.12.1.5,3,Systems PDS & Comm (Superstr. Bents  45-49; Fnd Bents 46-48) - Design 30% - QA/QC,Guideway - Design Packages - Area 1 - 1GW5 - (Superstructure 45-49; Foundations Bents 46-48),2.4.11.12.1.5,,,
DELOE06,In Progress,LINXS-Current-2-Des.2.4.11.12.2.2,478,Guideway/Systems PDS & Comm - Design Packages - Area 2 - 2GW1 - (Superstr. Bents  49-55; Fnd Bents 49-55),Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1320,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,0,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design RFC - Submit,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1310,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,0,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 30% - Submit,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1300,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,5,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 30% - QA/QC,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1240,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,55,Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 30% - Develop,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1280,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,12,Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design RFC - Comment Resolution\Impl.\Close-out,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1260,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,34,Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 85/90% - Develop,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1430,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,36,Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 60% - Develop,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1125,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,0,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 100% - Submit & REV1 Cycle,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1085,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,0,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 85/90% - Submit,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1045,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,0,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 60% - Submit,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1055,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,20,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 60% - Review & Comment (AHJs),Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1030,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,52,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 60% - Independent Check,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1230,Not Started,LINXS-Current-2-Des.2.4.11.12.2.2,1,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design AFC - Issue,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1180,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,5,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Prepare RFCD,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1140,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,20,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 100% - Review & Comment (AHJs),Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1100,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,20,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 85/90% - Review & Comment (AHJs),Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1010,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,5,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 30% - Review - CJV Only,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1000,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,55,Guideway (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 30% - Develop,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1170,In Progress,LINXS-Current-2-Des.2.4.11.12.2.2,15,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design RFC - Review & Accept (LAWA),Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1160,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,21,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design RFC - QA/QC,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1150,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,12,Guideway (Superstr. Bents  49-55; Fnd Bents 49-55) - Design RFC - Comment Resolution\Impl.\Close-out,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1130,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,15,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 100% - Review & Comment (LAWA),Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
2GW1-1120,Completed,LINXS-Current-2-Des.2.4.11.12.2.2,16,Guideway/Systems PDS & Comm (Superstr. Bents  49-55; Fnd Bents 49-55) - Design 100% - QA/QC,Guideway - Design Packages - Area 2 - 2GW1 - (Superstructure 49-55; Foundation Bents 49-55),2.4.11.12.2.2,,,
